TimeGenerated,IoC,IoC_Type,Tags,Threat_Type,Status,itype
2023-02-14T18:31:52.661Z,84.215.202.22,ip,"[""39778"", ""#qakbot"", ""#Qakbot"", ""#qbot"", ""[IR-2][PIR-1]"", ""executemalware"", ""https://twitter.com/executemalware/status/1633957543365038080"", ""https://twitter.com/executemalware/status/1634304669714456580"", ""https://twitter.com/pr0xylife/status/1625561569022119961"", ""https://twitter.com/pr0xylife/status/1625890379756085248"", ""https://twitter.com/pr0xylife/status/1625890675488071686"", ""https://twitter.com/pr0xylife/status/1625900478117584896"", ""https://twitter.com/pr0xylife/status/1630540952828891137"", ""https://twitter.com/pr0xylife/status/1633820176733945856"", ""https://twitter.com/pr0xylife/status/1633821193391288320"", ""Pinkslipbot"", ""pr0xylife"", ""Qbot"", ""QuackBot"", ""soc-39778""]",phish,active,phish_ip
2023-02-14T18:31:52.375Z,89.32.157.195,ip,"[""39778"", ""#qakbot"", ""#Qakbot"", ""[IR-2][PIR-1]"", ""https://twitter.com/pr0xylife/status/1625561569022119961"", ""https://twitter.com/pr0xylife/status/1625894463036919809"", ""https://twitter.com/pr0xylife/status/1625894798186934273"", ""https://twitter.com/pr0xylife/status/1625900478117584896"", ""Pinkslipbot"", ""pr0xylife"", ""Qbot"", ""QuackBot"", ""soc-39778""]",phish,active,phish_ip
2023-02-14T18:31:52.292Z,197.26.145.223,ip,"[""39778"", ""#qakbot"", ""[IR-2][PIR-1]"", ""https://twitter.com/pr0xylife/status/1625561569022119961"", ""https://twitter.com/pr0xylife/status/1625900478117584896"", ""Pinkslipbot"", ""pr0xylife"", ""Qbot"", ""QuackBot"", ""soc-39778""]",phish,active,phish_ip
2023-02-14T15:03:26.027Z,86.202.48.142,ip,"[""None"", ""Oakboat"", ""Pinkslipbot"", ""port:2222"", ""pr0xylife"", ""QakBot"", ""Qbot"", ""Quakbot"", ""Threatfox"", ""win.qakbot""]",c2,active,c2_ip
2023-02-14T15:03:26.003Z,86.161.143.19,ip,"[""None"", ""Oakboat"", ""Pinkslipbot"", ""port:2222"", ""pr0xylife"", ""QakBot"", ""Qbot"", ""Quakbot"", ""Threatfox"", ""win.qakbot""]",c2,active,c2_ip
2023-02-14T15:03:25.976Z,188.83.248.76,ip,"[""None"", ""Oakboat"", ""Pinkslipbot"", ""port:443"", ""pr0xylife"", ""QakBot"", ""Qbot"", ""Quakbot"", ""Threatfox"", ""win.qakbot""]",c2,active,c2_ip
2023-02-14T15:03:25.949Z,86.180.74.35,ip,"[""None"", ""Oakboat"", ""Pinkslipbot"", ""port:2222"", ""pr0xylife"", ""QakBot"", ""Qbot"", ""Quakbot"", ""Threatfox"", ""win.qakbot""]",c2,active,c2_ip
2023-02-14T15:03:25.919Z,41.99.188.5,ip,"[""None"", ""Oakboat"", ""Pinkslipbot"", ""port:443"", ""pr0xylife"", ""QakBot"", ""Qbot"", ""Quakbot"", ""Threatfox"", ""win.qakbot""]",c2,active,c2_ip
2023-02-14T15:03:25.894Z,197.204.202.147,ip,"[""None"", ""Oakboat"", ""Pinkslipbot"", ""port:443"", ""pr0xylife"", ""QakBot"", ""Qbot"", ""Quakbot"", ""Threatfox"", ""win.qakbot""]",c2,active,c2_ip
2023-02-14T15:03:25.870Z,113.183.223.241,ip,"[""None"", ""Oakboat"", ""Pinkslipbot"", ""port:443"", ""pr0xylife"", ""QakBot"", ""Qbot"", ""Quakbot"", ""Threatfox"", ""win.qakbot""]",c2,active,c2_ip
2023-02-14T15:03:25.843Z,116.75.63.198,ip,"[""None"", ""Oakboat"", ""Pinkslipbot"", ""port:443"", ""pr0xylife"", ""QakBot"", ""Qbot"", ""Quakbot"", ""Threatfox"", ""win.qakbot""]",c2,active,c2_ip
2023-02-14T15:03:25.599Z,79.67.165.149,ip,"[""None"", ""Oakboat"", ""Pinkslipbot"", ""port:995"", ""pr0xylife"", ""QakBot"", ""Qbot"", ""Quakbot"", ""Threatfox"", ""win.qakbot""]",c2,active,c2_ip
2023-02-14T15:03:25.575Z,89.32.157.195,ip,"[""None"", ""Oakboat"", ""Pinkslipbot"", ""port:995"", ""pr0xylife"", ""QakBot"", ""Qbot"", ""Quakbot"", ""Threatfox"", ""win.qakbot""]",c2,active,c2_ip
2023-02-14T15:03:25.551Z,147.219.4.194,ip,"[""None"", ""Oakboat"", ""Pinkslipbot"", ""port:443"", ""pr0xylife"", ""QakBot"", ""Qbot"", ""Quakbot"", ""Threatfox"", ""win.qakbot""]",c2,active,c2_ip
2023-02-14T15:03:25.526Z,103.42.86.110,ip,"[""None"", ""Oakboat"", ""Pinkslipbot"", ""port:995"", ""pr0xylife"", ""QakBot"", ""Qbot"", ""Quakbot"", ""Threatfox"", ""win.qakbot""]",c2,active,c2_ip
2023-02-14T15:03:25.501Z,171.96.205.252,ip,"[""None"", ""Oakboat"", ""Pinkslipbot"", ""port:443"", ""pr0xylife"", ""QakBot"", ""Qbot"", ""Quakbot"", ""Threatfox"", ""win.qakbot""]",c2,active,c2_ip
2023-02-14T15:03:25.478Z,31.53.29.145,ip,"[""None"", ""Oakboat"", ""Pinkslipbot"", ""port:2222"", ""pr0xylife"", ""QakBot"", ""Qbot"", ""Quakbot"", ""Threatfox"", ""win.qakbot""]",c2,active,c2_ip
2023-02-14T15:03:25.451Z,86.138.7.220,ip,"[""None"", ""Oakboat"", ""Pinkslipbot"", ""port:2222"", ""pr0xylife"", ""QakBot"", ""Qbot"", ""Quakbot"", ""Threatfox"", ""win.qakbot""]",c2,active,c2_ip
2023-02-14T15:03:25.428Z,78.218.230.28,ip,"[""None"", ""Oakboat"", ""Pinkslipbot"", ""port:443"", ""pr0xylife"", ""QakBot"", ""Qbot"", ""Quakbot"", ""Threatfox"", ""win.qakbot""]",c2,active,c2_ip
2023-02-14T15:03:25.400Z,64.237.185.60,ip,"[""None"", ""Oakboat"", ""Pinkslipbot"", ""port:443"", ""pr0xylife"", ""QakBot"", ""Qbot"", ""Quakbot"", ""Threatfox"", ""win.qakbot""]",c2,active,c2_ip
2023-02-14T15:03:25.374Z,94.59.56.206,ip,"[""None"", ""Oakboat"", ""Pinkslipbot"", ""port:2222"", ""pr0xylife"", ""QakBot"", ""Qbot"", ""Quakbot"", ""Threatfox"", ""win.qakbot""]",c2,active,c2_ip
2023-02-14T15:03:25.347Z,197.26.145.223,ip,"[""None"", ""Oakboat"", ""Pinkslipbot"", ""port:443"", ""pr0xylife"", ""QakBot"", ""Qbot"", ""Quakbot"", ""Threatfox"", ""win.qakbot""]",c2,active,c2_ip
2023-02-13T22:32:59.625Z,86.130.9.232,ip,"[""hostname:host86-130-9-232.range86-130.btcentralplus.com"", ""malware:QakBot"", ""port:2222""]",c2,active,c2_ip
2023-02-13T22:32:59.597Z,68.108.122.180,ip,"[""hostname:ip68-108-122-180.lv.lv.cox.net"", ""malware:QakBot"", ""port:443""]",c2,active,c2_ip
2023-02-13T22:32:59.573Z,67.187.130.101,ip,"[""hostname:c-67-187-130-101.hsd1.ca.comcast.net"", ""malware:QakBot"", ""port:443""]",c2,active,c2_ip
2023-02-13T22:32:59.513Z,190.206.75.58,ip,"[""hostname:190-206-75-58.dyn.dsl.cantv.net"", ""malware:QakBot"", ""port:2222""]",c2,active,c2_ip
2023-02-13T22:32:59.495Z,151.65.224.211,ip,"[""hostname:null"", ""malware:QakBot"", ""port:443""]",c2,active,c2_ip
2023-02-13T22:32:59.469Z,122.184.143.82,ip,"[""hostname:null"", ""malware:QakBot"", ""port:443""]",c2,active,c2_ip
2023-02-13T17:17:10.355Z,161.142.107.68,ip,"[""39778"", ""#qakbot"", ""#Qakbot"", ""[IR-2][PIR-1]"", ""https://twitter.com/pr0xylife/status/1625181615889563669"", ""https://twitter.com/pr0xylife/status/1625561569022119961"", ""https://twitter.com/pr0xylife/status/1625890379756085248"", ""https://twitter.com/pr0xylife/status/1625890675488071686"", ""https://twitter.com/pr0xylife/status/1625900478117584896"", ""Pinkslipbot"", ""pr0xylife"", ""Qbot"", ""QuackBot"", ""soc-39778""]",phish,active,phish_ip
2023-02-13T17:17:10.177Z,151.65.224.211,ip,"[""39778"", ""#qakbot"", ""#Qakbot"", ""[IR-2][PIR-1]"", ""https://twitter.com/pr0xylife/status/1625181615889563669"", ""https://twitter.com/pr0xylife/status/1625890379756085248"", ""https://twitter.com/pr0xylife/status/1625890675488071686"", ""Pinkslipbot"", ""pr0xylife"", ""Qbot"", ""QuackBot"", ""soc-39778""]",phish,active,phish_ip
2023-02-13T17:17:09.993Z,197.1.134.46,ip,"[""39778"", ""#qakbot"", ""[IR-2][PIR-1]"", ""https://twitter.com/pr0xylife/status/1625181615889563669"", ""Pinkslipbot"", ""pr0xylife"", ""Qbot"", ""QuackBot"", ""soc-39778""]",phish,active,phish_ip
2023-02-13T17:17:09.796Z,103.252.7.231,ip,"[""39778"", ""#infostealer"", ""#qakbot"", ""#Qakbot"", ""#qbot"", ""#tr"", ""[IR-2][PIR-1]"", ""executemalware"", ""https://twitter.com/executemalware/status/1630366425176059904"", ""https://twitter.com/executemalware/status/1631440251297181696"", ""https://twitter.com/executemalware/status/1632880739124408321"", ""https://twitter.com/executemalware/status/1633957543365038080"", ""https://twitter.com/executemalware/status/1634304669714456580"", ""https://twitter.com/pr0xylife/status/1625181615889563669"", ""https://twitter.com/pr0xylife/status/1625890379756085248"", ""https://twitter.com/pr0xylife/status/1625890675488071686"", ""https://twitter.com/pr0xylife/status/1625894463036919809"", ""https://twitter.com/pr0xylife/status/1625894798186934273"", ""https://twitter.com/pr0xylife/status/1628388192993902592"", ""https://twitter.com/pr0xylife/status/1630274058725072899"", ""https://twitter.com/pr0xylife/status/1630540952828891137"", ""https://twitter.com/pr0xylife/status/1631372782087880704"", ""https://twitter.com/pr0xylife/status/1631452700238807041"", ""https://twitter.com/pr0xylife/status/1632770182694281219"", ""https://twitter.com/pr0xylife/status/1633820176733945856"", ""https://twitter.com/pr0xylife/status/1633821193391288320"", ""https://twitter.com/pr0xylife/status/1635272138323288067"", ""https://twitter.com/Securityinbits/status/1630562877756293120"", ""Pinkslipbot"", ""pr0xylife"", ""Qbot"", ""QuackBot"", ""Securityinbits"", ""soc-39778""]",phish,active,phish_ip
2023-02-13T17:17:09.607Z,92.57.227.146,ip,"[""39778"", ""#qakbot"", ""[IR-2][PIR-1]"", ""https://twitter.com/pr0xylife/status/1625181615889563669"", ""Pinkslipbot"", ""pr0xylife"", ""Qbot"", ""QuackBot"", ""soc-39778""]",phish,active,phish_ip
2023-02-13T17:17:09.274Z,86.236.114.212,ip,"[""39778"", ""#qakbot"", ""[IR-2][PIR-1]"", ""https://twitter.com/pr0xylife/status/1625181615889563669"", ""Pinkslipbot"", ""pr0xylife"", ""Qbot"", ""QuackBot"", ""soc-39778""]",phish,active,phish_ip
2023-02-13T17:17:09.062Z,87.223.82.41,ip,"[""39778"", ""#qakbot"", ""#Qakbot"", ""[IR-2][PIR-1]"", ""https://twitter.com/pr0xylife/status/1625181615889563669"", ""https://twitter.com/pr0xylife/status/1625561569022119961"", ""https://twitter.com/pr0xylife/status/1625894463036919809"", ""https://twitter.com/pr0xylife/status/1625894798186934273"", ""https://twitter.com/pr0xylife/status/1625900478117584896"", ""Pinkslipbot"", ""pr0xylife"", ""Qbot"", ""QuackBot"", ""soc-39778""]",phish,active,phish_ip
2023-02-13T17:17:08.835Z,78.16.206.181,ip,"[""39778"", ""#qakbot"", ""[IR-2][PIR-1]"", ""https://twitter.com/pr0xylife/status/1625181615889563669"", ""Pinkslipbot"", ""pr0xylife"", ""Qbot"", ""QuackBot"", ""soc-39778""]",phish,active,phish_ip
2023-02-13T17:17:08.654Z,68.108.122.180,ip,"[""39778"", ""#qakbot"", ""#Qakbot"", ""[IR-2][PIR-1]"", ""https://twitter.com/pr0xylife/status/1625181615889563669"", ""https://twitter.com/pr0xylife/status/1625561569022119961"", ""https://twitter.com/pr0xylife/status/1625890379756085248"", ""https://twitter.com/pr0xylife/status/1625890675488071686"", ""https://twitter.com/pr0xylife/status/1625894463036919809"", ""https://twitter.com/pr0xylife/status/1625894798186934273"", ""https://twitter.com/pr0xylife/status/1625900478117584896"", ""Pinkslipbot"", ""pr0xylife"", ""Qbot"", ""QuackBot"", ""soc-39778""]",phish,active,phish_ip
2023-02-13T17:17:08.505Z,37.56.105.165,ip,"[""39778"", ""#qakbot"", ""[IR-2][PIR-1]"", ""https://twitter.com/pr0xylife/status/1625181615889563669"", ""Pinkslipbot"", ""pr0xylife"", ""Qbot"", ""QuackBot"", ""soc-39778""]",phish,active,phish_ip
2023-02-13T17:17:08.390Z,2.50.48.213,ip,"[""39778"", ""#qakbot"", ""#Qakbot"", ""[IR-2][PIR-1]"", ""https://twitter.com/pr0xylife/status/1625181615889563669"", ""https://twitter.com/pr0xylife/status/1625561569022119961"", ""https://twitter.com/pr0xylife/status/1625890379756085248"", ""https://twitter.com/pr0xylife/status/1625890675488071686"", ""https://twitter.com/pr0xylife/status/1625894463036919809"", ""https://twitter.com/pr0xylife/status/1625894798186934273"", ""https://twitter.com/pr0xylife/status/1625900478117584896"", ""Pinkslipbot"", ""pr0xylife"", ""Qbot"", ""QuackBot"", ""soc-39778""]",phish,active,phish_ip
2023-02-13T17:17:08.233Z,190.206.75.58,ip,"[""39778"", ""#qakbot"", ""#Qakbot"", ""[IR-2][PIR-1]"", ""https://twitter.com/pr0xylife/status/1625181615889563669"", ""https://twitter.com/pr0xylife/status/1625561569022119961"", ""https://twitter.com/pr0xylife/status/1625890379756085248"", ""https://twitter.com/pr0xylife/status/1625890675488071686"", ""https://twitter.com/pr0xylife/status/1625900478117584896"", ""Pinkslipbot"", ""pr0xylife"", ""Qbot"", ""QuackBot"", ""soc-39778""]",phish,active,phish_ip
2023-02-13T17:17:07.990Z,116.75.63.166,ip,"[""39778"", ""#qakbot"", ""[IR-2][PIR-1]"", ""https://twitter.com/pr0xylife/status/1625181615889563669"", ""Pinkslipbot"", ""pr0xylife"", ""Qbot"", ""QuackBot"", ""soc-39778""]",phish,active,phish_ip
2023-02-13T17:17:07.706Z,103.123.223.76,ip,"[""39778"", ""#malspam"", ""#qakbot"", ""#Qakbot"", ""#retrohunt"", ""[IR-2][PIR-1]"", ""https://twitter.com/James_inthe_box/status/1630999040706969603"", ""https://twitter.com/pr0xylife/status/1625181615889563669"", ""https://twitter.com/pr0xylife/status/1625561569022119961"", ""https://twitter.com/pr0xylife/status/1625890379756085248"", ""https://twitter.com/pr0xylife/status/1625890675488071686"", ""https://twitter.com/pr0xylife/status/1625894463036919809"", ""https://twitter.com/pr0xylife/status/1625894798186934273"", ""https://twitter.com/pr0xylife/status/1625900478117584896"", ""HWC_phish"", ""James_inthe_box"", ""Pinkslipbot"", ""pr0xylife"", ""Qbot"", ""QuackBot"", ""soc-39778""]",phish,active,phish_ip
2023-02-13T17:17:07.524Z,78.130.215.67,ip,"[""39778"", ""#qakbot"", ""#qbot"", ""[IR-2][PIR-1]"", ""executemalware"", ""https://twitter.com/executemalware/status/1632880739124408321"", ""https://twitter.com/pr0xylife/status/1625181615889563669"", ""https://twitter.com/pr0xylife/status/1632770182694281219"", ""https://twitter.com/pr0xylife/status/1635272138323288067"", ""Pinkslipbot"", ""pr0xylife"", ""Qbot"", ""QuackBot"", ""soc-39778""]",phish,active,phish_ip
2023-02-13T17:17:07.371Z,109.149.147.146,ip,"[""39778"", ""#qakbot"", ""[IR-2][PIR-1]"", ""https://twitter.com/pr0xylife/status/1625181615889563669"", ""Pinkslipbot"", ""pr0xylife"", ""Qbot"", ""QuackBot"", ""soc-39778""]",phish,active,phish_ip
2023-02-13T17:17:07.205Z,67.187.130.101,ip,"[""39778"", ""#qakbot"", ""#Qakbot"", ""[IR-2][PIR-1]"", ""https://twitter.com/pr0xylife/status/1625181615889563669"", ""https://twitter.com/pr0xylife/status/1625561569022119961"", ""https://twitter.com/pr0xylife/status/1625890379756085248"", ""https://twitter.com/pr0xylife/status/1625890675488071686"", ""https://twitter.com/pr0xylife/status/1625894463036919809"", ""https://twitter.com/pr0xylife/status/1625894798186934273"", ""https://twitter.com/pr0xylife/status/1625900478117584896"", ""Pinkslipbot"", ""pr0xylife"", ""Qbot"", ""QuackBot"", ""soc-39778""]",phish,active,phish_ip
2023-02-13T16:03:15.759Z,194.166.93.69,ip,"[""None"", ""Oakboat"", ""Pinkslipbot"", ""port:443"", ""pr0xylife"", ""QakBot"", ""Qbot"", ""Quakbot"", ""Threatfox"", ""win.qakbot""]",c2,active,c2_ip
2023-02-13T16:03:15.633Z,116.75.63.166,ip,"[""None"", ""Oakboat"", ""Pinkslipbot"", ""port:443"", ""pr0xylife"", ""QakBot"", ""Qbot"", ""Quakbot"", ""Threatfox"", ""win.qakbot""]",c2,active,c2_ip
2023-02-13T16:03:15.585Z,109.149.147.146,ip,"[""None"", ""Oakboat"", ""Pinkslipbot"", ""port:2222"", ""pr0xylife"", ""QakBot"", ""Qbot"", ""Quakbot"", ""Threatfox"", ""win.qakbot""]",c2,active,c2_ip
2023-02-13T16:03:15.508Z,190.206.75.58,ip,"[""None"", ""Oakboat"", ""Pinkslipbot"", ""port:2222"", ""pr0xylife"", ""QakBot"", ""Qbot"", ""Quakbot"", ""Threatfox"", ""win.qakbot""]",c2,active,c2_ip
2023-02-13T16:03:15.420Z,151.65.224.211,ip,"[""None"", ""Oakboat"", ""Pinkslipbot"", ""port:443"", ""pr0xylife"", ""QakBot"", ""Qbot"", ""Quakbot"", ""Threatfox"", ""win.qakbot""]",c2,active,c2_ip
2023-02-13T16:03:15.333Z,68.108.122.180,ip,"[""None"", ""Oakboat"", ""Pinkslipbot"", ""port:443"", ""pr0xylife"", ""QakBot"", ""Qbot"", ""Quakbot"", ""Threatfox"", ""win.qakbot""]",c2,active,c2_ip
2023-02-13T16:03:15.198Z,67.187.130.101,ip,"[""None"", ""Oakboat"", ""Pinkslipbot"", ""port:443"", ""pr0xylife"", ""QakBot"", ""Qbot"", ""Quakbot"", ""Threatfox"", ""win.qakbot""]",c2,active,c2_ip
2023-02-13T16:03:15.128Z,197.1.134.46,ip,"[""None"", ""Oakboat"", ""Pinkslipbot"", ""port:443"", ""pr0xylife"", ""QakBot"", ""Qbot"", ""Quakbot"", ""Threatfox"", ""win.qakbot""]",c2,active,c2_ip
2023-02-13T16:03:15.068Z,2.50.48.213,ip,"[""None"", ""Oakboat"", ""Pinkslipbot"", ""port:443"", ""pr0xylife"", ""QakBot"", ""Qbot"", ""Quakbot"", ""Threatfox"", ""win.qakbot""]",c2,active,c2_ip
2023-02-13T16:03:14.986Z,103.123.223.76,ip,"[""None"", ""Oakboat"", ""Pinkslipbot"", ""port:443"", ""pr0xylife"", ""QakBot"", ""Qbot"", ""Quakbot"", ""Threatfox"", ""win.qakbot""]",c2,active,c2_ip
2023-02-13T16:03:14.914Z,161.142.107.68,ip,"[""None"", ""Oakboat"", ""Pinkslipbot"", ""port:995"", ""pr0xylife"", ""QakBot"", ""Qbot"", ""Quakbot"", ""Threatfox"", ""win.qakbot""]",c2,active,c2_ip
2023-02-13T16:03:14.830Z,103.252.7.231,ip,"[""None"", ""Oakboat"", ""Pinkslipbot"", ""port:443"", ""pr0xylife"", ""QakBot"", ""Qbot"", ""Quakbot"", ""Threatfox"", ""win.qakbot""]",c2,active,c2_ip
2023-02-13T16:03:14.766Z,92.57.227.146,ip,"[""None"", ""Oakboat"", ""Pinkslipbot"", ""port:2222"", ""pr0xylife"", ""QakBot"", ""Qbot"", ""Quakbot"", ""Threatfox"", ""win.qakbot""]",c2,active,c2_ip
2023-02-12T22:32:44.861Z,87.221.215.41,ip,"[""hostname:41.215.221.87.dynamic.jazztel.es"", ""malware:QakBot"", ""port:2222""]",c2,active,c2_ip
2023-02-11T22:32:09.862Z,2.13.73.146,ip,"[""hostname:arennes-654-1-262-146.w2-13.abo.wanadoo.fr"", ""malware:QakBot"", ""port:2222""]",c2,active,c2_ip
2023-02-10T22:27:05.753Z,90.213.146.227,ip,"[""hostname:5ad592e3.bb.sky.com"", ""malware:QakBot"", ""port:443""]",c2,active,c2_ip
2023-02-10T22:27:05.733Z,87.223.82.41,ip,"[""hostname:41.82.223.87.dynamic.jazztel.es"", ""malware:QakBot"", ""port:443""]",c2,active,c2_ip
2023-02-10T22:27:05.717Z,86.189.211.104,ip,"[""hostname:host86-189-211-104.range86-189.btcentralplus.com"", ""malware:QakBot"", ""port:443""]",c2,active,c2_ip
2023-02-10T22:27:05.693Z,45.246.235.113,ip,"[""hostname:null"", ""malware:QakBot"", ""port:995""]",c2,active,c2_ip
2023-02-10T22:27:05.676Z,37.56.105.165,ip,"[""hostname:null"", ""malware:QakBot"", ""port:995""]",c2,active,c2_ip
2023-02-10T22:27:05.642Z,109.218.233.202,ip,"[""hostname:arennes-655-1-58-202.w109-218.abo.wanadoo.fr"", ""malware:QakBot"", ""port:2222""]",c2,active,c2_ip
2023-02-10T22:27:05.615Z,103.141.50.102,ip,"[""hostname:null"", ""malware:QakBot"", ""port:995""]",c2,active,c2_ip
2023-02-10T10:21:39.838Z,45.246.235.113,ip,"[""None"", ""Oakboat"", ""Pinkslipbot"", ""port:995"", ""pr0xylife"", ""QakBot"", ""Qbot"", ""Quakbot"", ""Threatfox"", ""win.qakbot""]",c2,active,c2_ip
2023-02-10T10:21:39.809Z,2.13.73.146,ip,"[""None"", ""Oakboat"", ""Pinkslipbot"", ""port:2222"", ""pr0xylife"", ""QakBot"", ""Qbot"", ""Quakbot"", ""Threatfox"", ""win.qakbot""]",c2,active,c2_ip
2023-02-10T10:21:39.785Z,37.56.105.165,ip,"[""None"", ""Oakboat"", ""Pinkslipbot"", ""port:995"", ""pr0xylife"", ""QakBot"", ""Qbot"", ""Quakbot"", ""Threatfox"", ""win.qakbot""]",c2,active,c2_ip
2023-02-10T10:21:39.731Z,87.223.82.41,ip,"[""None"", ""Oakboat"", ""Pinkslipbot"", ""port:443"", ""pr0xylife"", ""QakBot"", ""Qbot"", ""Quakbot"", ""Threatfox"", ""win.qakbot""]",c2,active,c2_ip
2023-02-10T10:21:39.709Z,86.189.211.104,ip,"[""None"", ""Oakboat"", ""Pinkslipbot"", ""port:443"", ""pr0xylife"", ""QakBot"", ""Qbot"", ""Quakbot"", ""Threatfox"", ""win.qakbot""]",c2,active,c2_ip
2023-02-10T10:21:39.687Z,109.218.233.202,ip,"[""None"", ""Oakboat"", ""Pinkslipbot"", ""port:2222"", ""pr0xylife"", ""QakBot"", ""Qbot"", ""Quakbot"", ""Threatfox"", ""win.qakbot""]",c2,active,c2_ip
2023-02-10T10:21:39.665Z,86.181.41.193,ip,"[""None"", ""Oakboat"", ""Pinkslipbot"", ""port:2222"", ""pr0xylife"", ""QakBot"", ""Qbot"", ""Quakbot"", ""Threatfox"", ""win.qakbot""]",c2,active,c2_ip
2023-02-10T10:21:39.643Z,41.230.210.157,ip,"[""None"", ""Oakboat"", ""Pinkslipbot"", ""port:995"", ""pr0xylife"", ""QakBot"", ""Qbot"", ""Quakbot"", ""Threatfox"", ""win.qakbot""]",c2,active,c2_ip
2023-02-10T10:21:39.610Z,197.204.13.52,ip,"[""None"", ""Oakboat"", ""Pinkslipbot"", ""port:443"", ""pr0xylife"", ""QakBot"", ""Qbot"", ""Quakbot"", ""Threatfox"", ""win.qakbot""]",c2,active,c2_ip
2023-02-09T22:23:24.378Z,98.37.25.99,ip,"[""hostname:c-98-37-25-99.hsd1.ca.comcast.net"", ""malware:QakBot"", ""port:443""]",c2,active,c2_ip
2023-02-09T22:23:24.358Z,86.169.203.116,ip,"[""hostname:host86-169-203-116.range86-169.btcentralplus.com"", ""malware:QakBot"", ""port:443""]",c2,active,c2_ip
2023-02-09T22:23:24.339Z,81.157.227.223,ip,"[""hostname:host81-157-227-223.range81-157.btcentralplus.com"", ""malware:QakBot"", ""port:2222""]",c2,active,c2_ip
2023-02-09T22:23:24.319Z,70.59.2.118,ip,"[""hostname:70-59-2-118.hlrn.qwest.net"", ""malware:QakBot"", ""port:443""]",c2,active,c2_ip
2023-02-09T22:23:24.302Z,68.169.182.54,ip,"[""hostname:host-68-169-182-54.MIDOLT2.epbfi.com"", ""malware:QakBot"", ""port:2222""]",c2,active,c2_ip
2023-02-09T22:23:24.265Z,47.16.76.130,ip,"[""hostname:ool-2f104c82.dyn.optonline.net"", ""malware:QakBot"", ""port:2222""]",c2,active,c2_ip
2023-02-09T22:23:24.247Z,31.190.67.185,ip,"[""hostname:null"", ""malware:QakBot"", ""port:443""]",c2,active,c2_ip
2023-02-09T22:23:24.228Z,24.252.133.201,ip,"[""hostname:ip24-252-133-201.rn.hr.cox.net"", ""malware:QakBot"", ""port:443""]",c2,active,c2_ip
2023-02-09T22:23:24.211Z,184.176.35.223,ip,"[""hostname:wsip-184-176-35-223.ok.ok.cox.net"", ""malware:QakBot"", ""port:2222""]",c2,active,c2_ip
2023-02-09T22:23:24.190Z,161.142.105.32,ip,"[""hostname:null"", ""malware:QakBot"", ""port:995""]",c2,active,c2_ip
2023-02-09T18:03:02.425Z,86.98.44.165,ip,"[""None"", ""Oakboat"", ""Pinkslipbot"", ""port:2222"", ""pr0xylife"", ""QakBot"", ""Qbot"", ""Quakbot"", ""Threatfox"", ""win.qakbot""]",c2,active,c2_ip
2023-02-09T18:03:02.405Z,86.169.203.116,ip,"[""None"", ""Oakboat"", ""Pinkslipbot"", ""port:443"", ""pr0xylife"", ""QakBot"", ""Qbot"", ""Quakbot"", ""Threatfox"", ""win.qakbot""]",c2,active,c2_ip
2023-02-09T18:03:02.386Z,86.98.20.139,ip,"[""None"", ""Oakboat"", ""Pinkslipbot"", ""port:443"", ""pr0xylife"", ""QakBot"", ""Qbot"", ""Quakbot"", ""Threatfox"", ""win.qakbot""]",c2,active,c2_ip
2023-02-09T18:03:02.367Z,184.176.35.223,ip,"[""None"", ""Oakboat"", ""Pinkslipbot"", ""port:2222"", ""pr0xylife"", ""QakBot"", ""Qbot"", ""Quakbot"", ""Threatfox"", ""win.qakbot""]",c2,active,c2_ip
2023-02-09T18:03:02.326Z,116.75.63.229,ip,"[""None"", ""Oakboat"", ""Pinkslipbot"", ""port:443"", ""pr0xylife"", ""QakBot"", ""Qbot"", ""Quakbot"", ""Threatfox"", ""win.qakbot""]",c2,active,c2_ip
2023-02-09T18:03:02.308Z,103.141.50.102,ip,"[""None"", ""Oakboat"", ""Pinkslipbot"", ""port:995"", ""pr0xylife"", ""QakBot"", ""Qbot"", ""Quakbot"", ""Threatfox"", ""win.qakbot""]",c2,active,c2_ip
2023-02-09T18:03:02.288Z,98.37.25.99,ip,"[""None"", ""Oakboat"", ""Pinkslipbot"", ""port:443"", ""pr0xylife"", ""QakBot"", ""Qbot"", ""Quakbot"", ""Threatfox"", ""win.qakbot""]",c2,active,c2_ip
2023-02-09T18:03:02.266Z,31.190.67.185,ip,"[""None"", ""Oakboat"", ""Pinkslipbot"", ""port:443"", ""pr0xylife"", ""QakBot"", ""Qbot"", ""Quakbot"", ""Threatfox"", ""win.qakbot""]",c2,active,c2_ip
